Date,State,City,Fuel_Type,Price_Per_Liter
1972-07-01,Maharashtra,Mumbai,Petrol,28.74
1972-07-01,Maharashtra,Mumbai,Diesel,20.73
1972-07-01,Delhi,New Delhi,Petrol,29.22
1972-07-01,Delhi,New Delhi,Diesel,20.91
1972-07-01,Karnataka,Mysore,Petrol,27.13
1972-07-01,Karnataka,Mysore,Diesel,21.52
1972-07-01,Tamil Nadu,Chennai,Petrol,28.74
1972-07-01,Tamil Nadu,Chennai,Diesel,22.32
1972-07-01,West Bengal,Darjeeling,Petrol,27.87
1972-07-01,West Bengal,Darjeeling,Diesel,20.01
1972-07-01,Gujarat,Surat,Petrol,30.05
1972-07-01,Gujarat,Surat,Diesel,21.47
1972-07-01,Rajasthan,Jaipur,Petrol,30.19
1972-07-01,Rajasthan,Jaipur,Diesel,21.07
1972-07-01,Uttar Pradesh,Lucknow,Petrol,28.42
1972-07-01,Uttar Pradesh,Lucknow,Diesel,21.62
1972-08-01,Maharashtra,Pune,Petrol,28.37
1972-08-01,Maharashtra,Pune,Diesel,23.15
1972-08-01,Delhi,New Delhi,Petrol,26.84
1972-08-01,Delhi,New Delhi,Diesel,21.3
1972-08-01,Karnataka,Bangalore,Petrol,27.71
1972-08-01,Karnataka,Bangalore,Diesel,19.79
1972-08-01,Tamil Nadu,Chennai,Petrol,27.89
1972-08-01,Tamil Nadu,Chennai,Diesel,20.41
1972-08-01,West Bengal,Kolkata,Petrol,29.0
1972-08-01,West Bengal,Kolkata,Diesel,22.1
1972-08-01,Gujarat,Surat,Petrol,29.67
1972-08-01,Gujarat,Surat,Diesel,22.37
1972-08-01,Rajasthan,Udaipur,Petrol,30.62
1972-08-01,Rajasthan,Udaipur,Diesel,20.78
1972-08-01,Uttar Pradesh,Lucknow,Petrol,29.52
1972-08-01,Uttar Pradesh,Lucknow,Diesel,20.45
1972-09-01,Maharashtra,Nagpur,Petrol,27.0
1972-09-01,Maharashtra,Nagpur,Diesel,20.78
1972-09-01,Delhi,New Delhi,Petrol,30.57
1972-09-01,Delhi,New Delhi,Diesel,23.1
1972-09-01,Karnataka,Mysore,Petrol,28.96
1972-09-01,Karnataka,Mysore,Diesel,21.67
1972-09-01,Tamil Nadu,Chennai,Petrol,26.82
1972-09-01,Tamil Nadu,Chennai,Diesel,20.97
1972-09-01,West Bengal,Kolkata,Petrol,28.26
1972-09-01,West Bengal,Kolkata,Diesel,20.88
1972-09-01,Gujarat,Surat,Petrol,28.92
1972-09-01,Gujarat,Surat,Diesel,21.04
1972-09-01,Rajasthan,Jaipur,Petrol,26.97
1972-09-01,Rajasthan,Jaipur,Diesel,21.97
1972-09-01,Uttar Pradesh,Kanpur,Petrol,29.72
1972-09-01,Uttar Pradesh,Kanpur,Diesel,21.74
1972-10-01,Maharashtra,Nagpur,Petrol,29.5
1972-10-01,Maharashtra,Nagpur,Diesel,20.46
1972-10-01,Delhi,New Delhi,Petrol,27.84
1972-10-01,Delhi,New Delhi,Diesel,20.46
1972-10-01,Karnataka,Mysore,Petrol,28.76
1972-10-01,Karnataka,Mysore,Diesel,20.48
1972-10-01,Tamil Nadu,Coimbatore,Petrol,29.22
1972-10-01,Tamil Nadu,Coimbatore,Diesel,22.22
1972-10-01,West Bengal,Darjeeling,Petrol,27.62
1972-10-01,West Bengal,Darjeeling,Diesel,21.36
1972-10-01,Gujarat,Surat,Petrol,26.74
1972-10-01,Gujarat,Surat,Diesel,19.46
1972-10-01,Rajasthan,Udaipur,Petrol,31.13
1972-10-01,Rajasthan,Udaipur,Diesel,23.65
1972-10-01,Uttar Pradesh,Kanpur,Petrol,27.42
1972-10-01,Uttar Pradesh,Kanpur,Diesel,21.76
1972-11-01,Maharashtra,Pune,Petrol,30.03
1972-11-01,Maharashtra,Pune,Diesel,22.43
1972-11-01,Delhi,New Delhi,Petrol,30.1
1972-11-01,Delhi,New Delhi,Diesel,21.55
1972-11-01,Karnataka,Mysore,Petrol,26.6
1972-11-01,Karnataka,Mysore,Diesel,22.05
1972-11-01,Tamil Nadu,Coimbatore,Petrol,25.77
1972-11-01,Tamil Nadu,Coimbatore,Diesel,19.19
1972-11-01,West Bengal,Darjeeling,Petrol,27.83
1972-11-01,West Bengal,Darjeeling,Diesel,21.01
1972-11-01,Gujarat,Surat,Petrol,26.91
1972-11-01,Gujarat,Surat,Diesel,19.58
1972-11-01,Rajasthan,Udaipur,Petrol,27.97
1972-11-01,Rajasthan,Udaipur,Diesel,22.53
1972-11-01,Uttar Pradesh,Kanpur,Petrol,27.52
1972-11-01,Uttar Pradesh,Kanpur,Diesel,21.97
1972-12-01,Maharashtra,Nagpur,Petrol,28.27
1972-12-01,Maharashtra,Nagpur,Diesel,21.77
1972-12-01,Delhi,New Delhi,Petrol,28.64
1972-12-01,Delhi,New Delhi,Diesel,21.25
1972-12-01,Karnataka,Bangalore,Petrol,27.64
1972-12-01,Karnataka,Bangalore,Diesel,20.06
1972-12-01,Tamil Nadu,Coimbatore,Petrol,29.12
1972-12-01,Tamil Nadu,Coimbatore,Diesel,22.18
1972-12-01,West Bengal,Darjeeling,Petrol,28.63
1972-12-01,West Bengal,Darjeeling,Diesel,20.13
1972-12-01,Gujarat,Surat,Petrol,28.19
1972-12-01,Gujarat,Surat,Diesel,22.52
1972-12-01,Rajasthan,Jaipur,Petrol,26.94
1972-12-01,Rajasthan,Jaipur,Diesel,19.41
1972-12-01,Uttar Pradesh,Lucknow,Petrol,27.13
1972-12-01,Uttar Pradesh,Lucknow,Diesel,19.75
1973-01-01,Maharashtra,Mumbai,Petrol,31.39
1973-01-01,Maharashtra,Mumbai,Diesel,23.6
1973-01-01,Delhi,New Delhi,Petrol,31.0
1973-01-01,Delhi,New Delhi,Diesel,23.03
1973-01-01,Karnataka,Bangalore,Petrol,28.36
1973-01-01,Karnataka,Bangalore,Diesel,19.76
1973-01-01,Tamil Nadu,Coimbatore,Petrol,27.17
1973-01-01,Tamil Nadu,Coimbatore,Diesel,22.48
1973-01-01,West Bengal,Darjeeling,Petrol,28.58
1973-01-01,West Bengal,Darjeeling,Diesel,20.72
1973-01-01,Gujarat,Surat,Petrol,30.82
1973-01-01,Gujarat,Surat,Diesel,23.49
1973-01-01,Rajasthan,Udaipur,Petrol,27.61
1973-01-01,Rajasthan,Udaipur,Diesel,22.7
1973-01-01,Uttar Pradesh,Lucknow,Petrol,28.02
1973-01-01,Uttar Pradesh,Lucknow,Diesel,20.97
1973-02-01,Maharashtra,Pune,Petrol,29.86
1973-02-01,Maharashtra,Pune,Diesel,23.05
1973-02-01,Delhi,New Delhi,Petrol,28.29
1973-02-01,Delhi,New Delhi,Diesel,19.99
1973-02-01,Karnataka,Bangalore,Petrol,29.34
1973-02-01,Karnataka,Bangalore,Diesel,23.55
1973-02-01,Tamil Nadu,Coimbatore,Petrol,28.18
1973-02-01,Tamil Nadu,Coimbatore,Diesel,20.55
1973-02-01,West Bengal,Kolkata,Petrol,27.12
1973-02-01,West Bengal,Kolkata,Diesel,19.99
1973-02-01,Gujarat,Ahmedabad,Petrol,27.55
1973-02-01,Gujarat,Ahmedabad,Diesel,20.74
1973-02-01,Rajasthan,Jaipur,Petrol,30.67
1973-02-01,Rajasthan,Jaipur,Diesel,22.08
1973-02-01,Uttar Pradesh,Lucknow,Petrol,26.21
1973-02-01,Uttar Pradesh,Lucknow,Diesel,21.82
1973-03-01,Maharashtra,Pune,Petrol,30.31
1973-03-01,Maharashtra,Pune,Diesel,22.72
1973-03-01,Delhi,New Delhi,Petrol,30.9
1973-03-01,Delhi,New Delhi,Diesel,22.58
1973-03-01,Karnataka,Mysore,Petrol,29.12
1973-03-01,Karnataka,Mysore,Diesel,21.06
1973-03-01,Tamil Nadu,Coimbatore,Petrol,26.12
1973-03-01,Tamil Nadu,Coimbatore,Diesel,19.3
1973-03-01,West Bengal,Darjeeling,Petrol,30.79
1973-03-01,West Bengal,Darjeeling,Diesel,22.64
1973-03-01,Gujarat,Surat,Petrol,26.58
1973-03-01,Gujarat,Surat,Diesel,22.32
1973-03-01,Rajasthan,Jaipur,Petrol,30.07
1973-03-01,Rajasthan,Jaipur,Diesel,22.33
1973-03-01,Uttar Pradesh,Kanpur,Petrol,27.6
1973-03-01,Uttar Pradesh,Kanpur,Diesel,22.11
1973-04-01,Maharashtra,Pune,Petrol,27.16
1973-04-01,Maharashtra,Pune,Diesel,19.85
1973-04-01,Delhi,New Delhi,Petrol,30.04
1973-04-01,Delhi,New Delhi,Diesel,22.04
1973-04-01,Karnataka,Mysore,Petrol,28.46
1973-04-01,Karnataka,Mysore,Diesel,20.71
1973-04-01,Tamil Nadu,Chennai,Petrol,28.16
1973-04-01,Tamil Nadu,Chennai,Diesel,21.74
1973-04-01,West Bengal,Kolkata,Petrol,27.73
1973-04-01,West Bengal,Kolkata,Diesel,21.09
1973-04-01,Gujarat,Surat,Petrol,30.89
1973-04-01,Gujarat,Surat,Diesel,21.67
1973-04-01,Rajasthan,Udaipur,Petrol,28.29
1973-04-01,Rajasthan,Udaipur,Diesel,20.84
1973-04-01,Uttar Pradesh,Lucknow,Petrol,29.39
1973-04-01,Uttar Pradesh,Lucknow,Diesel,21.59
1973-05-01,Maharashtra,Nagpur,Petrol,28.54
1973-05-01,Maharashtra,Nagpur,Diesel,20.47
1973-05-01,Delhi,New Delhi,Petrol,29.88
1973-05-01,Delhi,New Delhi,Diesel,20.37
1973-05-01,Karnataka,Mysore,Petrol,28.23
1973-05-01,Karnataka,Mysore,Diesel,22.11
1973-05-01,Tamil Nadu,Chennai,Petrol,30.26
1973-05-01,Tamil Nadu,Chennai,Diesel,22.71
1973-05-01,West Bengal,Kolkata,Petrol,30.78
1973-05-01,West Bengal,Kolkata,Diesel,21.06
1973-05-01,Gujarat,Surat,Petrol,28.98
1973-05-01,Gujarat,Surat,Diesel,21.57
1973-05-01,Rajasthan,Udaipur,Petrol,28.21
1973-05-01,Rajasthan,Udaipur,Diesel,21.98
1973-05-01,Uttar Pradesh,Kanpur,Petrol,29.12
1973-05-01,Uttar Pradesh,Kanpur,Diesel,22.47
1973-06-01,Maharashtra,Nagpur,Petrol,28.06
1973-06-01,Maharashtra,Nagpur,Diesel,22.5
1973-06-01,Delhi,New Delhi,Petrol,29.38
1973-06-01,Delhi,New Delhi,Diesel,20.23
1973-06-01,Karnataka,Bangalore,Petrol,30.31
1973-06-01,Karnataka,Bangalore,Diesel,21.35
1973-06-01,Tamil Nadu,Coimbatore,Petrol,28.68
1973-06-01,Tamil Nadu,Coimbatore,Diesel,20.95
1973-06-01,West Bengal,Kolkata,Petrol,26.23
1973-06-01,West Bengal,Kolkata,Diesel,21.4
1973-06-01,Gujarat,Surat,Petrol,27.38
1973-06-01,Gujarat,Surat,Diesel,22.41
1973-06-01,Rajasthan,Jaipur,Petrol,30.26
1973-06-01,Rajasthan,Jaipur,Diesel,23.66
1973-06-01,Uttar Pradesh,Kanpur,Petrol,28.18
1973-06-01,Uttar Pradesh,Kanpur,Diesel,19.47
1973-07-01,Maharashtra,Pune,Petrol,29.68
1973-07-01,Maharashtra,Pune,Diesel,20.56
1973-07-01,Delhi,New Delhi,Petrol,27.86
1973-07-01,Delhi,New Delhi,Diesel,21.15
1973-07-01,Karnataka,Mysore,Petrol,29.13
1973-07-01,Karnataka,Mysore,Diesel,22.84
1973-07-01,Tamil Nadu,Coimbatore,Petrol,31.25
1973-07-01,Tamil Nadu,Coimbatore,Diesel,21.89
1973-07-01,West Bengal,Darjeeling,Petrol,28.7
1973-07-01,West Bengal,Darjeeling,Diesel,21.27
1973-07-01,Gujarat,Ahmedabad,Petrol,28.18
1973-07-01,Gujarat,Ahmedabad,Diesel,20.25
1973-07-01,Rajasthan,Udaipur,Petrol,30.99
1973-07-01,Rajasthan,Udaipur,Diesel,22.32
1973-07-01,Uttar Pradesh,Kanpur,Petrol,29.38
1973-07-01,Uttar Pradesh,Kanpur,Diesel,23.14
1973-08-01,Maharashtra,Mumbai,Petrol,28.46
1973-08-01,Maharashtra,Mumbai,Diesel,21.14
1973-08-01,Delhi,New Delhi,Petrol,28.77
1973-08-01,Delhi,New Delhi,Diesel,22.47
1973-08-01,Karnataka,Bangalore,Petrol,27.61
1973-08-01,Karnataka,Bangalore,Diesel,21.51
1973-08-01,Tamil Nadu,Coimbatore,Petrol,30.54
1973-08-01,Tamil Nadu,Coimbatore,Diesel,21.69
1973-08-01,West Bengal,Darjeeling,Petrol,29.87
1973-08-01,West Bengal,Darjeeling,Diesel,20.97
1973-08-01,Gujarat,Surat,Petrol,29.15
1973-08-01,Gujarat,Surat,Diesel,21.59
1973-08-01,Rajasthan,Jaipur,Petrol,26.9
1973-08-01,Rajasthan,Jaipur,Diesel,21.84
1973-08-01,Uttar Pradesh,Kanpur,Petrol,28.42
1973-08-01,Uttar Pradesh,Kanpur,Diesel,19.94
1973-09-01,Maharashtra,Pune,Petrol,29.73
1973-09-01,Maharashtra,Pune,Diesel,21.49
1973-09-01,Delhi,New Delhi,Petrol,29.18
1973-09-01,Delhi,New Delhi,Diesel,22.95
1973-09-01,Karnataka,Mysore,Petrol,29.14
1973-09-01,Karnataka,Mysore,Diesel,19.49
1973-09-01,Tamil Nadu,Coimbatore,Petrol,30.09
1973-09-01,Tamil Nadu,Coimbatore,Diesel,21.6
1973-09-01,West Bengal,Darjeeling,Petrol,27.06
1973-09-01,West Bengal,Darjeeling,Diesel,22.96
1973-09-01,Gujarat,Ahmedabad,Petrol,30.53
1973-09-01,Gujarat,Ahmedabad,Diesel,22.09
1973-09-01,Rajasthan,Jaipur,Petrol,28.88
1973-09-01,Rajasthan,Jaipur,Diesel,21.28
1973-09-01,Uttar Pradesh,Lucknow,Petrol,29.76
1973-09-01,Uttar Pradesh,Lucknow,Diesel,21.83
1973-10-01,Maharashtra,Pune,Petrol,28.66
1973-10-01,Maharashtra,Pune,Diesel,22.11
1973-10-01,Delhi,New Delhi,Petrol,29.45
1973-10-01,Delhi,New Delhi,Diesel,22.38
1973-10-01,Karnataka,Bangalore,Petrol,31.26
1973-10-01,Karnataka,Bangalore,Diesel,24.16
1973-10-01,Tamil Nadu,Coimbatore,Petrol,30.53
1973-10-01,Tamil Nadu,Coimbatore,Diesel,24.59
1973-10-01,West Bengal,Darjeeling,Petrol,31.31
1973-10-01,West Bengal,Darjeeling,Diesel,23.78
1973-10-01,Gujarat,Ahmedabad,Petrol,28.49
1973-10-01,Gujarat,Ahmedabad,Diesel,21.96
1973-10-01,Rajasthan,Udaipur,Petrol,30.32
1973-10-01,Rajasthan,Udaipur,Diesel,24.21
1973-10-01,Uttar Pradesh,Lucknow,Petrol,30.47
1973-10-01,Uttar Pradesh,Lucknow,Diesel,21.24
1973-11-01,Maharashtra,Mumbai,Petrol,31.27
1973-11-01,Maharashtra,Mumbai,Diesel,24.62
1973-11-01,Delhi,New Delhi,Petrol,30.9
1973-11-01,Delhi,New Delhi,Diesel,23.75
1973-11-01,Karnataka,Bangalore,Petrol,30.33
1973-11-01,Karnataka,Bangalore,Diesel,20.99
1973-11-01,Tamil Nadu,Chennai,Petrol,31.38
1973-11-01,Tamil Nadu,Chennai,Diesel,24.09
1973-11-01,West Bengal,Kolkata,Petrol,30.26
1973-11-01,West Bengal,Kolkata,Diesel,24.32
1973-11-01,Gujarat,Ahmedabad,Petrol,31.31
1973-11-01,Gujarat,Ahmedabad,Diesel,22.91
1973-11-01,Rajasthan,Udaipur,Petrol,28.21
1973-11-01,Rajasthan,Udaipur,Diesel,21.26
1973-11-01,Uttar Pradesh,Kanpur,Petrol,31.72
1973-11-01,Uttar Pradesh,Kanpur,Diesel,24.35
1973-12-01,Maharashtra,Pune,Petrol,28.28
1973-12-01,Maharashtra,Pune,Diesel,22.01
1973-12-01,Delhi,New Delhi,Petrol,30.62
1973-12-01,Delhi,New Delhi,Diesel,24.61
1973-12-01,Karnataka,Bangalore,Petrol,30.29
1973-12-01,Karnataka,Bangalore,Diesel,24.37
1973-12-01,Tamil Nadu,Coimbatore,Petrol,30.68
1973-12-01,Tamil Nadu,Coimbatore,Diesel,23.02
1973-12-01,West Bengal,Darjeeling,Petrol,32.35
1973-12-01,West Bengal,Darjeeling,Diesel,25.1
1973-12-01,Gujarat,Surat,Petrol,30.88
1973-12-01,Gujarat,Surat,Diesel,24.05
1973-12-01,Rajasthan,Jaipur,Petrol,29.06
1973-12-01,Rajasthan,Jaipur,Diesel,21.83
1973-12-01,Uttar Pradesh,Kanpur,Petrol,28.5
1973-12-01,Uttar Pradesh,Kanpur,Diesel,23.25
1974-01-01,Maharashtra,Pune,Petrol,37.61
1974-01-01,Maharashtra,Pune,Diesel,30.92
1974-01-01,Delhi,New Delhi,Petrol,37.91
1974-01-01,Delhi,New Delhi,Diesel,30.3
1974-01-01,Karnataka,Bangalore,Petrol,37.29
1974-01-01,Karnataka,Bangalore,Diesel,31.5
1974-01-01,Tamil Nadu,Chennai,Petrol,37.65
1974-01-01,Tamil Nadu,Chennai,Diesel,28.04
1974-01-01,West Bengal,Darjeeling,Petrol,37.86
1974-01-01,West Bengal,Darjeeling,Diesel,28.64
1974-01-01,Gujarat,Ahmedabad,Petrol,35.69
1974-01-01,Gujarat,Ahmedabad,Diesel,27.81
1974-01-01,Rajasthan,Jaipur,Petrol,36.29
1974-01-01,Rajasthan,Jaipur,Diesel,29.02
1974-01-01,Uttar Pradesh,Kanpur,Petrol,36.82
1974-01-01,Uttar Pradesh,Kanpur,Diesel,29.41
1974-02-01,Maharashtra,Nagpur,Petrol,38.5
1974-02-01,Maharashtra,Nagpur,Diesel,28.26
1974-02-01,Delhi,New Delhi,Petrol,37.99
1974-02-01,Delhi,New Delhi,Diesel,30.53
1974-02-01,Karnataka,Mysore,Petrol,37.58
1974-02-01,Karnataka,Mysore,Diesel,30.47
1974-02-01,Tamil Nadu,Chennai,Petrol,36.12
1974-02-01,Tamil Nadu,Chennai,Diesel,27.47
1974-02-01,West Bengal,Darjeeling,Petrol,36.73
1974-02-01,West Bengal,Darjeeling,Diesel,28.54
1974-02-01,Gujarat,Ahmedabad,Petrol,37.08
1974-02-01,Gujarat,Ahmedabad,Diesel,28.39
1974-02-01,Rajasthan,Jaipur,Petrol,37.59
1974-02-01,Rajasthan,Jaipur,Diesel,28.5
1974-02-01,Uttar Pradesh,Lucknow,Petrol,35.85
1974-02-01,Uttar Pradesh,Lucknow,Diesel,30.18
1974-03-01,Maharashtra,Mumbai,Petrol,36.04
1974-03-01,Maharashtra,Mumbai,Diesel,28.48
1974-03-01,Delhi,New Delhi,Petrol,35.56
1974-03-01,Delhi,New Delhi,Diesel,28.95
1974-03-01,Karnataka,Mysore,Petrol,37.27
1974-03-01,Karnataka,Mysore,Diesel,28.76
1974-03-01,Tamil Nadu,Chennai,Petrol,38.74
1974-03-01,Tamil Nadu,Chennai,Diesel,29.85
1974-03-01,West Bengal,Darjeeling,Petrol,39.41
1974-03-01,West Bengal,Darjeeling,Diesel,28.54
1974-03-01,Gujarat,Ahmedabad,Petrol,37.98
1974-03-01,Gujarat,Ahmedabad,Diesel,29.93
1974-03-01,Rajasthan,Jaipur,Petrol,37.66
1974-03-01,Rajasthan,Jaipur,Diesel,29.06
1974-03-01,Uttar Pradesh,Kanpur,Petrol,36.84
1974-03-01,Uttar Pradesh,Kanpur,Diesel,30.85
1974-04-01,Maharashtra,Mumbai,Petrol,35.62
1974-04-01,Maharashtra,Mumbai,Diesel,26.39
1974-04-01,Delhi,New Delhi,Petrol,33.19
1974-04-01,Delhi,New Delhi,Diesel,27.84
1974-04-01,Karnataka,Mysore,Petrol,35.46
1974-04-01,Karnataka,Mysore,Diesel,29.34
1974-04-01,Tamil Nadu,Chennai,Petrol,35.0
1974-04-01,Tamil Nadu,Chennai,Diesel,26.97
1974-04-01,West Bengal,Darjeeling,Petrol,36.05
1974-04-01,West Bengal,Darjeeling,Diesel,27.53
1974-04-01,Gujarat,Surat,Petrol,36.9
1974-04-01,Gujarat,Surat,Diesel,26.8
1974-04-01,Rajasthan,Jaipur,Petrol,35.05
1974-04-01,Rajasthan,Jaipur,Diesel,25.54
1974-04-01,Uttar Pradesh,Kanpur,Petrol,37.8
1974-04-01,Uttar Pradesh,Kanpur,Diesel,28.86
1974-05-01,Maharashtra,Nagpur,Petrol,36.66
1974-05-01,Maharashtra,Nagpur,Diesel,28.08
1974-05-01,Delhi,New Delhi,Petrol,35.85
1974-05-01,Delhi,New Delhi,Diesel,28.53
1974-05-01,Karnataka,Bangalore,Petrol,35.83
1974-05-01,Karnataka,Bangalore,Diesel,27.4
1974-05-01,Tamil Nadu,Coimbatore,Petrol,34.37
1974-05-01,Tamil Nadu,Coimbatore,Diesel,26.47
1974-05-01,West Bengal,Kolkata,Petrol,35.21
1974-05-01,West Bengal,Kolkata,Diesel,26.68
1974-05-01,Gujarat,Ahmedabad,Petrol,36.52
1974-05-01,Gujarat,Ahmedabad,Diesel,26.81
1974-05-01,Rajasthan,Udaipur,Petrol,34.8
1974-05-01,Rajasthan,Udaipur,Diesel,27.81
1974-05-01,Uttar Pradesh,Lucknow,Petrol,35.65
1974-05-01,Uttar Pradesh,Lucknow,Diesel,26.92
1974-06-01,Maharashtra,Nagpur,Petrol,33.92
1974-06-01,Maharashtra,Nagpur,Diesel,27.45
1974-06-01,Delhi,New Delhi,Petrol,35.76
1974-06-01,Delhi,New Delhi,Diesel,26.4
1974-06-01,Karnataka,Mysore,Petrol,37.02
1974-06-01,Karnataka,Mysore,Diesel,27.75
1974-06-01,Tamil Nadu,Chennai,Petrol,34.08
1974-06-01,Tamil Nadu,Chennai,Diesel,26.18
1974-06-01,West Bengal,Darjeeling,Petrol,36.12
1974-06-01,West Bengal,Darjeeling,Diesel,27.25
1974-06-01,Gujarat,Surat,Petrol,34.72
1974-06-01,Gujarat,Surat,Diesel,27.91
1974-06-01,Rajasthan,Udaipur,Petrol,35.74
1974-06-01,Rajasthan,Udaipur,Diesel,25.7
1974-06-01,Uttar Pradesh,Lucknow,Petrol,37.81
1974-06-01,Uttar Pradesh,Lucknow,Diesel,27.89
1974-07-01,Maharashtra,Mumbai,Petrol,35.37
1974-07-01,Maharashtra,Mumbai,Diesel,25.76
1974-07-01,Delhi,New Delhi,Petrol,36.53
1974-07-01,Delhi,New Delhi,Diesel,26.52
1974-07-01,Karnataka,Mysore,Petrol,35.08
1974-07-01,Karnataka,Mysore,Diesel,26.95
1974-07-01,Tamil Nadu,Chennai,Petrol,35.87
1974-07-01,Tamil Nadu,Chennai,Diesel,27.38
1974-07-01,West Bengal,Kolkata,Petrol,35.76
1974-07-01,West Bengal,Kolkata,Diesel,28.93
1974-07-01,Gujarat,Ahmedabad,Petrol,34.17
1974-07-01,Gujarat,Ahmedabad,Diesel,25.92
1974-07-01,Rajasthan,Udaipur,Petrol,34.21
1974-07-01,Rajasthan,Udaipur,Diesel,25.18
1974-07-01,Uttar Pradesh,Lucknow,Petrol,34.91
1974-07-01,Uttar Pradesh,Lucknow,Diesel,25.51
1974-08-01,Maharashtra,Mumbai,Petrol,34.35
1974-08-01,Maharashtra,Mumbai,Diesel,27.73
1974-08-01,Delhi,New Delhi,Petrol,34.46
1974-08-01,Delhi,New Delhi,Diesel,27.32
1974-08-01,Karnataka,Bangalore,Petrol,35.24
1974-08-01,Karnataka,Bangalore,Diesel,25.96
1974-08-01,Tamil Nadu,Coimbatore,Petrol,35.44
1974-08-01,Tamil Nadu,Coimbatore,Diesel,27.08
1974-08-01,West Bengal,Darjeeling,Petrol,34.7
1974-08-01,West Bengal,Darjeeling,Diesel,28.23
1974-08-01,Gujarat,Ahmedabad,Petrol,34.16
1974-08-01,Gujarat,Ahmedabad,Diesel,27.85
1974-08-01,Rajasthan,Udaipur,Petrol,37.38
1974-08-01,Rajasthan,Udaipur,Diesel,29.08
1974-08-01,Uttar Pradesh,Lucknow,Petrol,34.58
1974-08-01,Uttar Pradesh,Lucknow,Diesel,27.61
1974-09-01,Maharashtra,Nagpur,Petrol,36.25
1974-09-01,Maharashtra,Nagpur,Diesel,27.83
1974-09-01,Delhi,New Delhi,Petrol,34.34
1974-09-01,Delhi,New Delhi,Diesel,27.29
1974-09-01,Karnataka,Mysore,Petrol,35.06
1974-09-01,Karnataka,Mysore,Diesel,28.17
1974-09-01,Tamil Nadu,Chennai,Petrol,33.99
1974-09-01,Tamil Nadu,Chennai,Diesel,25.19
1974-09-01,West Bengal,Kolkata,Petrol,34.55
1974-09-01,West Bengal,Kolkata,Diesel,29.0
1974-09-01,Gujarat,Ahmedabad,Petrol,35.52
1974-09-01,Gujarat,Ahmedabad,Diesel,26.23
1974-09-01,Rajasthan,Jaipur,Petrol,34.8
1974-09-01,Rajasthan,Jaipur,Diesel,26.39
1974-09-01,Uttar Pradesh,Kanpur,Petrol,35.34
1974-09-01,Uttar Pradesh,Kanpur,Diesel,27.01
1974-10-01,Maharashtra,Pune,Petrol,34.17
1974-10-01,Maharashtra,Pune,Diesel,27.59
1974-10-01,Delhi,New Delhi,Petrol,34.93
1974-10-01,Delhi,New Delhi,Diesel,27.06
1974-10-01,Karnataka,Mysore,Petrol,35.1
1974-10-01,Karnataka,Mysore,Diesel,25.87
1974-10-01,Tamil Nadu,Chennai,Petrol,35.44
1974-10-01,Tamil Nadu,Chennai,Diesel,28.22
1974-10-01,West Bengal,Darjeeling,Petrol,37.02
1974-10-01,West Bengal,Darjeeling,Diesel,27.63
1974-10-01,Gujarat,Ahmedabad,Petrol,35.88
1974-10-01,Gujarat,Ahmedabad,Diesel,26.48
1974-10-01,Rajasthan,Jaipur,Petrol,36.81
1974-10-01,Rajasthan,Jaipur,Diesel,27.92
1974-10-01,Uttar Pradesh,Lucknow,Petrol,34.52
1974-10-01,Uttar Pradesh,Lucknow,Diesel,26.96
1974-11-01,Maharashtra,Pune,Petrol,36.85
1974-11-01,Maharashtra,Pune,Diesel,28.04
1974-11-01,Delhi,New Delhi,Petrol,36.85
1974-11-01,Delhi,New Delhi,Diesel,29.63
1974-11-01,Karnataka,Bangalore,Petrol,37.01
1974-11-01,Karnataka,Bangalore,Diesel,26.78
1974-11-01,Tamil Nadu,Chennai,Petrol,33.47
1974-11-01,Tamil Nadu,Chennai,Diesel,26.35
1974-11-01,West Bengal,Darjeeling,Petrol,35.14
1974-11-01,West Bengal,Darjeeling,Diesel,27.93
1974-11-01,Gujarat,Ahmedabad,Petrol,36.18
1974-11-01,Gujarat,Ahmedabad,Diesel,27.34
1974-11-01,Rajasthan,Udaipur,Petrol,32.75
1974-11-01,Rajasthan,Udaipur,Diesel,27.56
1974-11-01,Uttar Pradesh,Kanpur,Petrol,33.61
1974-11-01,Uttar Pradesh,Kanpur,Diesel,28.04
1974-12-01,Maharashtra,Pune,Petrol,35.97
1974-12-01,Maharashtra,Pune,Diesel,28.07
1974-12-01,Delhi,New Delhi,Petrol,34.15
1974-12-01,Delhi,New Delhi,Diesel,26.28
1974-12-01,Karnataka,Bangalore,Petrol,35.74
1974-12-01,Karnataka,Bangalore,Diesel,26.32
1974-12-01,Tamil Nadu,Chennai,Petrol,35.93
1974-12-01,Tamil Nadu,Chennai,Diesel,27.78
1974-12-01,West Bengal,Darjeeling,Petrol,34.52
1974-12-01,West Bengal,Darjeeling,Diesel,25.88
1974-12-01,Gujarat,Surat,Petrol,35.63
1974-12-01,Gujarat,Surat,Diesel,26.32
1974-12-01,Rajasthan,Jaipur,Petrol,36.07
1974-12-01,Rajasthan,Jaipur,Diesel,27.52
1974-12-01,Uttar Pradesh,Lucknow,Petrol,35.19
1974-12-01,Uttar Pradesh,Lucknow,Diesel,27.91
1975-01-01,Maharashtra,Mumbai,Petrol,33.56
1975-01-01,Maharashtra,Mumbai,Diesel,27.33
1975-01-01,Delhi,New Delhi,Petrol,35.31
